country_code;date;county;market;market_id;category;commodity;commodity_id;unit;price_flag;price_type;currency;local_price;price_usd
JPN;15/09/2014;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;230;2.15
JPN;15/09/2014;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;339;3.16
JPN;15/09/2014;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2496;23.29
JPN;15/09/2014;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;585;5.46
JPN;15/09/2014;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;233;2.17
JPN;15/09/2014;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;217;2.03
JPN;15/09/2014;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;201;1.88
JPN;15/09/2014;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;228;2.13
JPN;15/10/2014;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;319;3.01
JPN;15/10/2014;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2129;20.1
JPN;15/10/2014;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;552;5.21
JPN;15/10/2014;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;240;2.27
JPN;15/10/2014;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;220;2.08
JPN;15/10/2014;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;190;1.79
JPN;15/10/2014;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;251;2.37
JPN;15/10/2014;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;165;1.56
JPN;15/10/2014;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2357;22.26
JPN;15/10/2014;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;593;5.6
JPN;15/10/2014;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;236;2.23
JPN;15/10/2014;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;217;2.05
JPN;15/10/2014;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;205;1.94
JPN;15/10/2014;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;209;1.97
JPN;15/10/2014;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;164;1.55
JPN;15/11/2014;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;308;2.65
JPN;15/11/2014;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2046;17.58
JPN;15/11/2014;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;548;4.71
JPN;15/11/2014;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;238;2.04
JPN;15/11/2014;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;224;1.92
JPN;15/11/2014;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;189;1.62
JPN;15/11/2014;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;149;1.28
JPN;15/11/2014;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;147;1.26
JPN;15/11/2014;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;313;2.69
JPN;15/11/2014;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2304;19.79
JPN;15/11/2014;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;237;2.04
JPN;15/11/2014;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;217;1.86
JPN;15/11/2014;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;122;1.05
JPN;15/11/2014;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;117;1.01
JPN;15/12/2014;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;302;2.56
JPN;15/12/2014;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;523;4.44
JPN;15/12/2014;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;242;2.05
JPN;15/12/2014;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;221;1.88
JPN;15/12/2014;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;192;1.63
JPN;15/12/2014;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;141;1.2
JPN;15/12/2014;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;309;2.62
JPN;15/12/2014;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2308;19.59
JPN;15/12/2014;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;578;4.91
JPN;15/12/2014;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;237;2.01
JPN;15/12/2014;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;215;1.83
JPN;15/12/2014;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;203;1.72
JPN;15/12/2014;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;158;1.34
JPN;15/12/2014;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;120;1.02
JPN;15/01/2015;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2015;17.35
JPN;15/01/2015;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;542;4.67
JPN;15/01/2015;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;244;2.1
JPN;15/01/2015;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;217;1.87
JPN;15/01/2015;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;150;1.29
JPN;15/01/2015;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;313;2.69
JPN;15/01/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2311;19.89
JPN;15/01/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;573;4.93
JPN;15/01/2015;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;234;2.01
JPN;15/01/2015;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;217;1.87
JPN;15/01/2015;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;202;1.74
JPN;15/01/2015;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;229;1.97
JPN;15/01/2015;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;154;1.33
JPN;15/02/2015;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;311;2.62
JPN;15/02/2015;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2057;17.35
JPN;15/02/2015;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;554;4.67
JPN;15/02/2015;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;237;2
JPN;15/02/2015;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;224;1.89
JPN;15/02/2015;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;193;1.63
JPN;15/02/2015;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;194;1.64
JPN;15/02/2015;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;147;1.24
JPN;15/02/2015;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;316;2.67
JPN;15/02/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;586;4.94
JPN;15/02/2015;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;237;2
JPN;15/02/2015;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;218;1.84
JPN;15/02/2015;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;202;1.7
JPN;15/02/2015;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;170;1.43
JPN;15/03/2015;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;326;2.69
JPN;15/03/2015;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2013;16.59
JPN;15/03/2015;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;556;4.58
JPN;15/03/2015;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;244;2.01
JPN;15/03/2015;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;226;1.86
JPN;15/03/2015;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;193;1.59
JPN;15/03/2015;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;162;1.34
JPN;15/03/2015;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;161;1.33
JPN;15/03/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2279;18.78
JPN;15/03/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;576;4.75
JPN;15/03/2015;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;236;1.94
JPN;15/03/2015;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;215;1.77
JPN;15/03/2015;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;203;1.67
JPN;15/03/2015;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;169;1.39
JPN;15/03/2015;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;157;1.29
JPN;15/04/2015;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;423;3.55
JPN;15/04/2015;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;565;4.74
JPN;15/04/2015;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;239;2.01
JPN;15/04/2015;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;198;1.66
JPN;15/04/2015;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;232;1.95
JPN;15/04/2015;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;191;1.6
JPN;15/04/2015;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;358;3.01
JPN;15/04/2015;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;237;1.99
JPN;15/04/2015;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;222;1.86
JPN;15/04/2015;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;202;1.7
JPN;15/04/2015;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;255;2.14
JPN;15/04/2015;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;192;1.61
JPN;15/05/2015;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;460;3.86
JPN;15/05/2015;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;1999;16.76
JPN;15/05/2015;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;550;4.61
JPN;15/05/2015;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;238;2
JPN;15/05/2015;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;188;1.58
JPN;15/05/2015;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;366;3.07
JPN;15/05/2015;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;210;1.76
JPN;15/05/2015;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;409;3.43
JPN;15/05/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2265;18.99
JPN;15/05/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;584;4.9
JPN;15/05/2015;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;232;1.95
JPN;15/05/2015;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;200;1.68
JPN;15/05/2015;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;212;1.78
JPN;15/06/2015;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;467;3.78
JPN;15/06/2015;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2008;16.27
JPN;15/06/2015;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;555;4.5
JPN;15/06/2015;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;231;1.87
JPN;15/06/2015;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;197;1.6
JPN;15/06/2015;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;196;1.59
JPN;15/06/2015;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;174;1.41
JPN;15/06/2015;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;443;3.59
JPN;15/06/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2239;18.14
JPN;15/06/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;580;4.7
JPN;15/06/2015;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;235;1.9
JPN;15/06/2015;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;222;1.8
JPN;15/06/2015;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;201;1.63
JPN;15/06/2015;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;188;1.52
JPN;15/06/2015;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;160;1.3
JPN;15/07/2015;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;538;4.35
JPN;15/07/2015;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;547;4.42
JPN;15/07/2015;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;241;1.95
JPN;15/07/2015;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;229;1.85
JPN;15/07/2015;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;192;1.55
JPN;15/07/2015;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;202;1.63
JPN;15/07/2015;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;474;3.83
JPN;15/07/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2263;18.29
JPN;15/07/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;588;4.75
JPN;15/07/2015;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;237;1.91
JPN;15/07/2015;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;221;1.79
JPN;15/07/2015;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;167;1.35
JPN;15/07/2015;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;188;1.52
JPN;15/08/2015;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;472;3.8
JPN;15/08/2015;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;1974;15.88
JPN;15/08/2015;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;558;4.49
JPN;15/08/2015;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;231;1.86
JPN;15/08/2015;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;195;1.57
JPN;15/08/2015;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;215;1.73
JPN;15/08/2015;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;192;1.54
JPN;15/08/2015;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;437;3.51
JPN;15/08/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2253;18.12
JPN;15/08/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;581;4.67
JPN;15/08/2015;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;240;1.93
JPN;15/08/2015;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;221;1.78
JPN;15/08/2015;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;197;1.58
JPN;15/08/2015;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;188;1.51
JPN;15/08/2015;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;199;1.6
JPN;15/09/2015;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;379;3.15
JPN;15/09/2015;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2019;16.77
JPN;15/09/2015;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;562;4.67
JPN;15/09/2015;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;252;2.09
JPN;15/09/2015;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;192;1.59
JPN;15/09/2015;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;236;1.96
JPN;15/09/2015;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;188;1.56
JPN;15/09/2015;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;343;2.85
JPN;15/09/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;588;4.88
JPN;15/09/2015;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;240;1.99
JPN;15/09/2015;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;221;1.84
JPN;15/09/2015;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;198;1.64
JPN;15/09/2015;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;226;1.88
JPN;15/09/2015;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;204;1.69
JPN;15/10/2015;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;344;2.89
JPN;15/10/2015;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2055;17.29
JPN;15/10/2015;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;575;4.84
JPN;15/10/2015;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;246;2.07
JPN;15/10/2015;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;233;1.96
JPN;15/10/2015;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;194;1.63
JPN;15/10/2015;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;183;1.54
JPN;15/10/2015;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;328;2.76
JPN;15/10/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2307;19.41
JPN;15/10/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;596;5.01
JPN;15/10/2015;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;222;1.87
JPN;15/10/2015;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;197;1.66
JPN;15/10/2015;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;277;2.33
JPN;15/10/2015;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;182;1.53
JPN;15/11/2015;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;337;2.74
JPN;15/11/2015;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2059;16.74
JPN;15/11/2015;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;594;4.83
JPN;15/11/2015;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;246;2
JPN;15/11/2015;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;232;1.89
JPN;15/11/2015;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;193;1.57
JPN;15/11/2015;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;161;1.31
JPN;15/11/2015;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;315;2.56
JPN;15/11/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2331;18.96
JPN;15/11/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;603;4.9
JPN;15/11/2015;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;244;1.98
JPN;15/11/2015;JAPAN;Tokyo;2619;milk and dairy;Milk;81;L;actual;Retail;JPY;223;1.81
JPN;15/11/2015;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;199;1.62
JPN;15/11/2015;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;138;1.12
JPN;15/12/2015;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;325;2.67
JPN;15/12/2015;JAPAN;Osaka;2620;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2112;17.36
JPN;15/12/2015;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;554;4.55
JPN;15/12/2015;JAPAN;Osaka;2620;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;242;1.99
JPN;15/12/2015;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;232;1.91
JPN;15/12/2015;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;190;1.56
JPN;15/12/2015;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;145;1.19
JPN;15/12/2015;JAPAN;Osaka;2620;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;130;1.07
JPN;15/12/2015;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;303;2.49
JPN;15/12/2015;JAPAN;Tokyo;2619;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;591;4.86
JPN;15/12/2015;JAPAN;Tokyo;2619;cereals and tubers;Wheat flour;58;KG;actual;Retail;JPY;243;2
JPN;15/12/2015;JAPAN;Tokyo;2619;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;197;1.62
JPN;15/12/2015;JAPAN;Tokyo;2619;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;135;1.11
JPN;15/12/2015;JAPAN;Tokyo;2619;vegetables and fruits;Radish;579;KG;actual;Retail;JPY;111;0.91
JPN;15/01/2016;JAPAN;Osaka;2620;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;346;2.96
JPN;15/01/2016;JAPAN;Osaka;2620;cereals and tubers;Rice (glutinous, unmilled);196;KG;actual;Retail;JPY;572;4.89
JPN;15/01/2016;JAPAN;Osaka;2620;milk and dairy;Milk;81;L;actual;Retail;JPY;233;1.99
JPN;15/01/2016;JAPAN;Osaka;2620;miscellaneous food;Sugar;97;KG;actual;Retail;JPY;192;1.64
JPN;15/01/2016;JAPAN;Osaka;2620;vegetables and fruits;Cabbage;181;KG;actual;Retail;JPY;139;1.19
JPN;15/01/2016;JAPAN;Tokyo;2619;cereals and tubers;Potatoes;83;KG;actual;Retail;JPY;310;2.65
JPN;15/01/2016;JAPAN;Tokyo;2619;cereals and tubers;Rice;52;5 KG;actual;Retail;JPY;2318;19.8
